17, 89, 557.0, 93.0, 660.0, 170.0, 0.6547
17, 90, 1286.0, 357.0, 1518.0, 541.0, 0.6266
17, 91, 936.0, 79.0, 1009.0, 144.0, 0.6263
17, 92, 1178.0, 105.0, 1225.0, 163.0, 0.3495
17, 93, 901.0, 96.0, 941.0, 141.0, 0.3181
18, 94, 1286.0, 356.0, 1518.0, 540.0, 0.6564
18, 95, 557.0, 95.0, 660.0, 170.0, 0.6545
18, 96, 937.0, 79.0, 1009.0, 143.0, 0.6375
18, 97, 1178.0, 104.0, 1225.0, 163.0, 0.3761
18, 98, 900.0, 96.0, 941.0, 141.0, 0.3312
19, 99, 558.0, 94.0, 660.0, 170.0, 0.6809
19, 100, 937.0, 79.0, 1009.0, 144.0, 0.6639
19, 101, 1286.0, 356.0, 1518.0, 540.0, 0.6585
19, 102, 1177.0, 104.0, 1225.0, 163.0, 0.3968
19, 103, 902.0, 96.0, 941.0, 141.0, 0.3342
20, 104, 558.0, 94.0, 660.0, 170.0, 0.6863
20, 105, 937.0, 79.0, 1009.0, 144.0, 0.6567
20, 106, 1286.0, 357.0, 1518.0, 540.0, 0.6522
20, 107, 1177.0, 104.0, 1225.0, 163.0, 0.3854
20, 108, 902.0, 96.0, 941.0, 141.0, 0.3274
21, 109, 558.0, 92.0, 660.0, 170.0, 0.6871
21, 110, 937.0, 79.0, 1009.0, 144.0, 0.6716
21, 111, 1286.0, 357.0, 1518.0, 540.0, 0.6632
21, 112, 1177.0, 104.0, 1225.0, 163.0, 0.3775
21, 113, 901.0, 96.0, 941.0, 141.0, 0.3313
22, 114, 558.0, 91.0, 660.0, 170.0, 0.6966
22, 115, 937.0, 79.0, 1008.0, 144.0, 0.6640
22, 116, 1286.0, 356.0, 1518.0, 540.0, 0.6442
22, 117, 1177.0, 104.0, 1225.0, 163.0, 0.3868
22, 118, 900.0, 95.0, 941.0, 141.0, 0.3516
23, 119, 558.0, 91.0, 660.0, 169.0, 0.6827
23, 120, 936.0, 79.0, 1008.0, 143.0, 0.6562
23, 121, 1285.0, 356.0, 1516.0, 539.0, 0.6461
23, 122, 1177.0, 104.0, 1225.0, 163.0, 0.4023
23, 123, 898.0, 94.0, 942.0, 141.0, 0.3745
24, 124, 560.0, 92.0, 660.0, 169.0, 0.6776
24, 125, 936.0, 79.0, 1009.0, 144.0, 0.6364
24, 126, 1285.0, 355.0, 1516.0, 540.0, 0.5964
24, 127, 1177.0, 104.0, 1225.0, 163.0, 0.4040
24, 128, 900.0, 94.0, 941.0, 141.0, 0.3474
25, 129, 560.0, 91.0, 660.0, 169.0, 0.6736
25, 130, 936.0, 79.0, 1009.0, 144.0, 0.6332
25, 131, 1285.0, 355.0, 1516.0, 540.0, 0.5939
25, 132, 1177.0, 104.0, 1225.0, 163.0, 0.4049
25, 133, 900.0, 94.0, 941.0, 141.0, 0.3466
26, 134, 560.0, 90.0, 660.0, 169.0, 0.6666
26, 135, 936.0, 79.0, 1009.0, 144.0, 0.6337
26, 136, 1285.0, 355.0, 1516.0, 539.0, 0.5998
26, 137, 1177.0, 104.0, 1225.0, 163.0, 0.4076
26, 138, 900.0, 94.0, 941.0, 141.0, 0.3481
27, 139, 560.0, 90.0, 660.0, 169.0, 0.6645
27, 140, 936.0, 79.0, 1009.0, 144.0, 0.6367
27, 141, 1285.0, 355.0, 1516.0, 540.0, 0.5910
27, 142, 1177.0, 104.0, 1225.0, 163.0, 0.4077
27, 143, 899.0, 94.0, 941.0, 141.0, 0.3570
28, 144, 560.0, 90.0, 660.0, 169.0, 0.6728
28, 145, 937.0, 79.0, 1009.0, 144.0, 0.6387
28, 146, 1285.0, 355.0, 1516.0, 540.0, 0.5982
28, 147, 1177.0, 104.0, 1226.0, 163.0, 0.4115
28, 148, 899.0, 94.0, 941.0, 141.0, 0.3589
29, 149, 560.0, 89.0, 660.0, 169.0, 0.6681
29, 150, 937.0, 79.0, 1009.0, 144.0, 0.6383
29, 151, 1284.0, 355.0, 1516.0, 539.0, 0.5965
29, 152, 1178.0, 104.0, 1226.0, 163.0, 0.4068
29, 153, 902.0, 96.0, 941.0, 141.0, 0.3384
30, 154, 560.0, 92.0, 660.0, 169.0, 0.6696
30, 155, 936.0, 80.0, 1009.0, 144.0, 0.6328
30, 156, 1286.0, 356.0, 1518.0, 541.0, 0.5932
30, 157, 1178.0, 104.0, 1225.0, 163.0, 0.4008
30, 158, 903.0, 96.0, 941.0, 141.0, 0.3201
31, 159, 560.0, 93.0, 660.0, 170.0, 0.6805
31, 160, 937.0, 79.0, 1010.0, 144.0, 0.6467
31, 161, 1286.0, 356.0, 1518.0, 541.0, 0.6455
31, 162, 1178.0, 105.0, 1225.0, 164.0, 0.3744
31, 163, 902.0, 97.0, 941.0, 141.0, 0.3285
32, 164, 1286.0, 357.0, 1518.0, 541.0, 0.6750
32, 165, 561.0, 90.0, 660.0, 170.0, 0.6614
32, 166, 936.0, 80.0, 1009.0, 144.0, 0.6133
32, 167, 1178.0, 105.0, 1224.0, 163.0, 0.3766
32, 168, 900.0, 97.0, 940.0, 141.0, 0.3075
33, 169, 1286.0, 357.0, 1518.0, 541.0, 0.6821
33, 170, 561.0, 92.0, 660.0, 170.0, 0.6748
33, 171, 936.0, 80.0, 1010.0, 144.0, 0.6232
33, 172, 1178.0, 105.0, 1225.0, 164.0, 0.3852
33, 173, 900.0, 97.0, 940.0, 141.0, 0.3116
34, 174, 1286.0, 356.0, 1518.0, 541.0, 0.6983
34, 175, 561.0, 93.0, 660.0, 169.0, 0.6485
34, 176, 936.0, 80.0, 1010.0, 144.0, 0.6154
34, 177, 1178.0, 105.0, 1225.0, 163.0, 0.3613
34, 178, 898.0, 96.0, 940.0, 142.0, 0.3061
35, 179, 1286.0, 356.0, 1518.0, 541.0, 0.6973
35, 180, 561.0, 94.0, 660.0, 169.0, 0.6509
35, 181, 936.0, 80.0, 1010.0, 144.0, 0.6255
35, 182, 1178.0, 105.0, 1225.0, 163.0, 0.3628
35, 183, 898.0, 96.0, 940.0, 142.0, 0.3180
36, 184, 1286.0, 357.0, 1518.0, 541.0, 0.6764
36, 185, 561.0, 96.0, 660.0, 169.0, 0.6278
36, 186, 936.0, 80.0, 1010.0, 144.0, 0.6160
36, 187, 1178.0, 105.0, 1225.0, 163.0, 0.3232
36, 188, 903.0, 96.0, 941.0, 142.0, 0.2793
37, 189, 1286.0, 357.0, 1518.0, 541.0, 0.6948
37, 190, 562.0, 94.0, 660.0, 170.0, 0.6496
37, 191, 936.0, 81.0, 1010.0, 144.0, 0.5742
37, 192, 1178.0, 105.0, 1226.0, 163.0, 0.3175
37, 193, 901.0, 96.0, 942.0, 142.0, 0.2987
38, 194, 1286.0, 357.0, 1519.0, 542.0, 0.6700
38, 195, 561.0, 94.0, 660.0, 170.0, 0.6273
38, 196, 937.0, 82.0, 1010.0, 146.0, 0.5678
38, 197, 1178.0, 105.0, 1225.0, 163.0, 0.2841
38, 198, 901.0, 96.0, 940.0, 142.0, 0.2764
39, 199, 1286.0, 357.0, 1519.0, 542.0, 0.6733
39, 200, 561.0, 95.0, 660.0, 169.0, 0.6221
39, 201, 936.0, 81.0, 1010.0, 144.0, 0.5638
39, 202, 1178.0, 105.0, 1225.0, 163.0, 0.3027
39, 203, 899.0, 96.0, 941.0, 142.0, 0.3012
40, 204, 1286.0, 356.0, 1518.0, 541.0, 0.6723
40, 205, 561.0, 94.0, 660.0, 169.0, 0.6215
40, 206, 936.0, 80.0, 1009.0, 144.0, 0.6020
40, 207, 895.0, 94.0, 941.0, 142.0, 0.3428
40, 208, 1178.0, 105.0, 1225.0, 164.0, 0.3380
40, 209, 879.0, 94.0, 936.0, 143.0, 0.2665
41, 210, 1286.0, 357.0, 1518.0, 541.0, 0.6664
41, 211, 561.0, 93.0, 660.0, 169.0, 0.6296
41, 212, 936.0, 80.0, 1010.0, 144.0, 0.6222
41, 213, 894.0, 95.0, 940.0, 142.0, 0.3662
41, 214, 1178.0, 105.0, 1225.0, 163.0, 0.3291
41, 215, 880.0, 94.0, 937.0, 142.0, 0.2923
42, 216, 1286.0, 356.0, 1518.0, 541.0, 0.6608
42, 217, 561.0, 94.0, 660.0, 169.0, 0.6492
42, 218, 936.0, 80.0, 1009.0, 144.0, 0.6410
42, 219, 896.0, 95.0, 940.0, 142.0, 0.3465
42, 220, 1178.0, 104.0, 1225.0, 163.0, 0.3403
42, 221, 880.0, 94.0, 936.0, 142.0, 0.2613
43, 222, 561.0, 90.0, 660.0, 169.0, 0.6796
43, 223, 936.0, 80.0, 1009.0, 143.0, 0.6668
43, 224, 1285.0, 356.0, 1518.0, 541.0, 0.6169
43, 225, 1178.0, 105.0, 1225.0, 163.0, 0.3787
43, 226, 898.0, 96.0, 940.0, 142.0, 0.3088
44, 227, 562.0, 94.0, 660.0, 169.0, 0.6619
44, 228, 936.0, 80.0, 1009.0, 143.0, 0.6582
44, 229, 1285.0, 355.0, 1517.0, 540.0, 0.6202
44, 230, 1177.0, 104.0, 1225.0, 163.0, 0.3849
44, 231, 894.0, 95.0, 940.0, 142.0, 0.3374
45, 232, 562.0, 92.0, 660.0, 169.0, 0.6821
45, 233, 936.0, 80.0, 1009.0, 143.0, 0.6361
45, 234, 1285.0, 355.0, 1517.0, 540.0, 0.5767
45, 235, 1177.0, 104.0, 1225.0, 163.0, 0.3756
45, 236, 896.0, 94.0, 941.0, 141.0, 0.3547
46, 237, 562.0, 91.0, 660.0, 169.0, 0.6839
46, 238, 936.0, 79.0, 1009.0, 143.0, 0.6326
46, 239, 1285.0, 355.0, 1516.0, 539.0, 0.6119
46, 240, 1177.0, 104.0, 1226.0, 163.0, 0.3840
46, 241, 899.0, 95.0, 942.0, 141.0, 0.3300
47, 242, 561.0, 90.0, 660.0, 169.0, 0.6778
47, 243, 937.0, 79.0, 1009.0, 143.0, 0.6345
47, 244, 1285.0, 355.0, 1516.0, 539.0, 0.5974
47, 245, 1177.0, 104.0, 1226.0, 163.0, 0.3848
47, 246, 900.0, 95.0, 942.0, 141.0, 0.3305
48, 247, 562.0, 93.0, 660.0, 169.0, 0.6784
48, 248, 936.0, 80.0, 1009.0, 143.0, 0.6334
48, 249, 1285.0, 355.0, 1516.0, 539.0, 0.6055
48, 250, 1177.0, 102.0, 1228.0, 164.0, 0.3807
48, 251, 899.0, 94.0, 941.0, 141.0, 0.3326
49, 252, 562.0, 91.0, 660.0, 169.0, 0.6933
49, 253, 936.0, 80.0, 1009.0, 143.0, 0.6342
49, 254, 1285.0, 355.0, 1516.0, 540.0, 0.5987
49, 255, 1177.0, 102.0, 1228.0, 164.0, 0.3743
49, 256, 900.0, 94.0, 941.0, 141.0, 0.3367
50, 257, 562.0, 91.0, 660.0, 169.0, 0.6905
50, 258, 936.0, 80.0, 1009.0, 143.0, 0.6381
50, 259, 1285.0, 355.0, 1516.0, 540.0, 0.6148
50, 260, 1177.0, 102.0, 1228.0, 165.0, 0.3764
50, 261, 900.0, 94.0, 941.0, 141.0, 0.3299
51, 262, 562.0, 91.0, 660.0, 169.0, 0.6862
51, 263, 936.0, 80.0, 1009.0, 143.0, 0.6445
51, 264, 1285.0, 355.0, 1516.0, 540.0, 0.6085
51, 265, 1177.0, 102.0, 1228.0, 165.0, 0.3750
51, 266, 900.0, 94.0, 941.0, 141.0, 0.3309
52, 267, 561.0, 92.0, 660.0, 169.0, 0.6623
52, 268, 936.0, 80.0, 1009.0, 143.0, 0.6429
52, 269, 1286.0, 355.0, 1517.0, 539.0, 0.5864
52, 270, 1177.0, 102.0, 1228.0, 164.0, 0.3804
52, 271, 899.0, 95.0, 941.0, 141.0, 0.3398
53, 272, 562.0, 92.0, 660.0, 169.0, 0.6762
53, 273, 936.0, 80.0, 1009.0, 143.0, 0.6186
53, 274, 1286.0, 355.0, 1517.0, 539.0, 0.5701
53, 275, 1177.0, 104.0, 1225.0, 164.0, 0.3746
53, 276, 896.0, 95.0, 941.0, 141.0, 0.3398
54, 277, 561.0, 90.0, 660.0, 169.0, 0.6819
54, 278, 936.0, 80.0, 1009.0, 143.0, 0.6224
54, 279, 1287.0, 356.0, 1518.0, 541.0, 0.5945
54, 280, 1178.0, 104.0, 1225.0, 163.0, 0.3669
54, 281, 896.0, 95.0, 941.0, 142.0, 0.3386
55, 282, 561.0, 91.0, 660.0, 169.0, 0.6927
55, 283, 1286.0, 356.0, 1518.0, 541.0, 0.6544
55, 284, 937.0, 80.0, 1009.0, 143.0, 0.6420
55, 285, 1178.0, 104.0, 1225.0, 164.0, 0.3540
55, 286, 899.0, 95.0, 941.0, 142.0, 0.3323
56, 287, 1286.0, 356.0, 1518.0, 541.0, 0.6960
56, 288, 561.0, 93.0, 660.0, 170.0, 0.6931
56, 289, 936.0, 81.0, 1009.0, 143.0, 0.6443
56, 290, 1178.0, 105.0, 1226.0, 164.0, 0.3538
56, 291, 897.0, 96.0, 940.0, 142.0, 0.3385
57, 292, 1286.0, 357.0, 1519.0, 541.0, 0.7407
57, 293, 561.0, 97.0, 660.0, 170.0, 0.6713
57, 294, 936.0, 81.0, 1009.0, 144.0, 0.6311
57, 295, 896.0, 96.0, 940.0, 142.0, 0.3282
57, 296, 1177.0, 103.0, 1228.0, 165.0, 0.3209
58, 297, 1286.0, 357.0, 1519.0, 541.0, 0.7334
58, 298, 562.0, 97.0, 660.0, 170.0, 0.6518
58, 299, 936.0, 81.0, 1009.0, 144.0, 0.6234
58, 300, 898.0, 96.0, 940.0, 142.0, 0.3227
58, 301, 1177.0, 103.0, 1228.0, 166.0, 0.3193
59, 302, 1284.0, 357.0, 1517.0, 539.0, 0.7032
59, 303, 562.0, 97.0, 660.0, 169.0, 0.6148
59, 304, 936.0, 81.0, 1010.0, 144.0, 0.5812
59, 305, 1178.0, 104.0, 1226.0, 164.0, 0.3663
59, 306, 897.0, 96.0, 940.0, 142.0, 0.2995
59, 307, 879.0, 96.0, 935.0, 143.0, 0.2930
60, 308, 1285.0, 356.0, 1517.0, 539.0, 0.6868
60, 309, 562.0, 96.0, 660.0, 169.0, 0.6044
60, 310, 936.0, 80.0, 1010.0, 144.0, 0.5714
60, 311, 893.0, 96.0, 940.0, 142.0, 0.3183
60, 312, 1178.0, 104.0, 1225.0, 165.0, 0.3130
61, 313, 1285.0, 356.0, 1517.0, 539.0, 0.6875
61, 314, 561.0, 96.0, 661.0, 169.0, 0.6271
61, 315, 936.0, 80.0, 1010.0, 144.0, 0.5626
61, 316, 890.0, 95.0, 940.0, 142.0, 0.3401
61, 317, 1178.0, 104.0, 1225.0, 165.0, 0.3315
62, 318, 1285.0, 356.0, 1517.0, 539.0, 0.6785
62, 319, 562.0, 95.0, 660.0, 169.0, 0.6433
62, 320, 936.0, 79.0, 1010.0, 144.0, 0.5832
62, 321, 1178.0, 104.0, 1225.0, 164.0, 0.3489
62, 322, 878.0, 95.0, 936.0, 142.0, 0.3157
62, 323, 892.0, 96.0, 940.0, 142.0, 0.2996
63, 324, 1285.0, 356.0, 1517.0, 539.0, 0.6727
63, 325, 562.0, 92.0, 660.0, 170.0, 0.6572
63, 326, 936.0, 80.0, 1010.0, 144.0, 0.5687
63, 327, 878.0, 95.0, 937.0, 142.0, 0.3467
63, 328, 1178.0, 104.0, 1225.0, 164.0, 0.3427
64, 329, 1285.0, 355.0, 1517.0, 539.0, 0.6765
64, 330, 561.0, 94.0, 660.0, 170.0, 0.6664
64, 331, 936.0, 80.0, 1009.0, 144.0, 0.5846
64, 332, 891.0, 95.0, 940.0, 142.0, 0.3623
64, 333, 1178.0, 104.0, 1225.0, 165.0, 0.3523
65, 334, 561.0, 95.0, 660.0, 170.0, 0.6890
65, 335, 1285.0, 356.0, 1517.0, 539.0, 0.6541
65, 336, 935.0, 80.0, 1009.0, 143.0, 0.5605
65, 337, 1178.0, 104.0, 1225.0, 165.0, 0.3605
65, 338, 894.0, 95.0, 941.0, 141.0, 0.3443
65, 339, 879.0, 94.0, 937.0, 142.0, 0.3220
66, 340, 561.0, 96.0, 660.0, 169.0, 0.6620
66, 341, 1285.0, 356.0, 1516.0, 539.0, 0.6345
66, 342, 937.0, 79.0, 1009.0, 142.0, 0.5666
66, 343, 1178.0, 104.0, 1225.0, 164.0, 0.3793
66, 344, 899.0, 95.0, 941.0, 141.0, 0.3000
66, 345, 878.0, 94.0, 935.0, 142.0, 0.2694
67, 346, 561.0, 95.0, 660.0, 169.0, 0.6773
67, 347, 1284.0, 356.0, 1516.0, 539.0, 0.6099
67, 348, 936.0, 80.0, 1009.0, 146.0, 0.5759
67, 349, 1178.0, 104.0, 1225.0, 164.0, 0.3642
67, 350, 899.0, 95.0, 941.0, 141.0, 0.3104
67, 351, 879.0, 94.0, 936.0, 142.0, 0.2819
68, 352, 561.0, 97.0, 660.0, 169.0, 0.6514
68, 353, 1284.0, 356.0, 1516.0, 539.0, 0.6388
68, 354, 936.0, 79.0, 1009.0, 143.0, 0.5938
68, 355, 1178.0, 104.0, 1224.0, 164.0, 0.3568
68, 356, 899.0, 95.0, 942.0, 141.0, 0.3347
68, 357, 878.0, 94.0, 935.0, 142.0, 0.2983
69, 358, 561.0, 97.0, 660.0, 169.0, 0.6468
69, 359, 1284.0, 356.0, 1516.0, 539.0, 0.6203
69, 360, 936.0, 79.0, 1009.0, 143.0, 0.5882
69, 361, 1178.0, 104.0, 1224.0, 164.0, 0.3536
69, 362, 899.0, 95.0, 942.0, 141.0, 0.3358
69, 363, 879.0, 94.0, 935.0, 142.0, 0.3057
70, 364, 561.0, 96.0, 660.0, 169.0, 0.6657
70, 365, 1284.0, 356.0, 1516.0, 539.0, 0.6377
70, 366, 936.0, 80.0, 1010.0, 146.0, 0.5867
70, 367, 1178.0, 105.0, 1224.0, 164.0, 0.3611
70, 368, 902.0, 95.0, 943.0, 141.0, 0.3272
70, 369, 879.0, 94.0, 932.0, 142.0, 0.2828
71, 370, 561.0, 98.0, 660.0, 169.0, 0.6403
71, 371, 936.0, 79.0, 1009.0, 142.0, 0.5982
71, 372, 1284.0, 355.0, 1516.0, 539.0, 0.5967
71, 373, 1178.0, 104.0, 1224.0, 164.0, 0.3835
71, 374, 897.0, 94.0, 943.0, 141.0, 0.3543
71, 375, 879.0, 93.0, 938.0, 142.0, 0.3440
72, 376, 562.0, 99.0, 660.0, 169.0, 0.6912
72, 377, 936.0, 79.0, 1009.0, 142.0, 0.6273
72, 378, 1285.0, 355.0, 1516.0, 539.0, 0.5793
72, 379, 1178.0, 104.0, 1224.0, 165.0, 0.3771
72, 380, 899.0, 95.0, 942.0, 141.0, 0.3679
72, 381, 879.0, 93.0, 938.0, 142.0, 0.2958
73, 382, 562.0, 101.0, 661.0, 170.0, 0.6705
73, 383, 936.0, 79.0, 1009.0, 143.0, 0.6409
73, 384, 1285.0, 355.0, 1516.0, 539.0, 0.6222
73, 385, 1178.0, 104.0, 1224.0, 165.0, 0.3692
73, 386, 903.0, 95.0, 942.0, 141.0, 0.3284
74, 387, 562.0, 100.0, 661.0, 170.0, 0.6468
74, 388, 936.0, 79.0, 1009.0, 143.0, 0.6328
74, 389, 1285.0, 355.0, 1516.0, 540.0, 0.5842
74, 390, 1178.0, 104.0, 1224.0, 165.0, 0.3704
74, 391, 902.0, 95.0, 941.0, 141.0, 0.3162
75, 392, 562.0, 100.0, 661.0, 170.0, 0.6487
75, 393, 936.0, 80.0, 1009.0, 143.0, 0.6282
75, 394, 1285.0, 355.0, 1516.0, 539.0, 0.5624
75, 395, 1178.0, 104.0, 1224.0, 165.0, 0.3664
75, 396, 901.0, 95.0, 941.0, 141.0, 0.3210
76, 397, 562.0, 100.0, 660.0, 170.0, 0.6588
76, 398, 936.0, 80.0, 1009.0, 143.0, 0.6287
76, 399, 1285.0, 355.0, 1516.0, 539.0, 0.6015
76, 400, 1178.0, 104.0, 1224.0, 165.0, 0.3759
76, 401, 898.0, 95.0, 941.0, 141.0, 0.3348
76, 402, 879.0, 94.0, 936.0, 142.0, 0.2564
77, 403, 562.0, 98.0, 660.0, 170.0, 0.6656
77, 404, 1284.0, 355.0, 1516.0, 539.0, 0.6204
77, 405, 936.0, 80.0, 1009.0, 143.0, 0.6181
77, 406, 1178.0, 104.0, 1224.0, 165.0, 0.3692
77, 407, 899.0, 95.0, 941.0, 141.0, 0.3322
77, 408, 879.0, 94.0, 936.0, 142.0, 0.2614
78, 409, 562.0, 98.0, 660.0, 170.0, 0.6506
78, 410, 936.0, 79.0, 1009.0, 142.0, 0.6289
78, 411, 1285.0, 356.0, 1516.0, 539.0, 0.6200
78, 412, 1178.0, 104.0, 1224.0, 165.0, 0.3765
78, 413, 899.0, 95.0, 941.0, 141.0, 0.3177
78, 414, 879.0, 94.0, 936.0, 142.0, 0.2654
79, 415, 562.0, 98.0, 660.0, 170.0, 0.6501
79, 416, 936.0, 80.0, 1009.0, 143.0, 0.6385
79, 417, 1285.0, 356.0, 1516.0, 539.0, 0.6091
79, 418, 1178.0, 104.0, 1224.0, 164.0, 0.3654
79, 419, 896.0, 95.0, 940.0, 141.0, 0.3415
79, 420, 879.0, 94.0, 937.0, 142.0, 0.2885
80, 421, 562.0, 100.0, 660.0, 170.0, 0.6452
80, 422, 936.0, 80.0, 1009.0, 143.0, 0.6423
80, 423, 1285.0, 356.0, 1516.0, 540.0, 0.5934
80, 424, 1178.0, 103.0, 1224.0, 164.0, 0.3651
80, 425, 895.0, 95.0, 940.0, 142.0, 0.3469
80, 426, 878.0, 94.0, 937.0, 142.0, 0.2895
81, 427, 562.0, 99.0, 660.0, 170.0, 0.6476
81, 428, 936.0, 80.0, 1009.0, 143.0, 0.6393
81, 429, 1285.0, 356.0, 1516.0, 539.0, 0.5990
81, 430, 1178.0, 103.0, 1224.0, 164.0, 0.3674
81, 431, 892.0, 95.0, 940.0, 142.0, 0.3570
82, 432, 562.0, 100.0, 660.0, 170.0, 0.6454
82, 433, 936.0, 80.0, 1009.0, 143.0, 0.6417
82, 434, 1284.0, 356.0, 1516.0, 539.0, 0.6020
82, 435, 1178.0, 103.0, 1224.0, 164.0, 0.3602
82, 436, 892.0, 95.0, 939.0, 141.0, 0.3482
83, 437, 562.0, 100.0, 660.0, 170.0, 0.6308
83, 438, 936.0, 80.0, 1009.0, 142.0, 0.6252
